State,Date,Cumulative_Cases,Daily_Cases,Avg7_Cases,Cumulative_Deaths,Daily_Deaths,Avg7_Deaths,Population
,2/10/20,2,0,0,0,0,0,"12,671,821"
,2/11/20,2,0,0,0,0,0,"12,671,821"
,2/12/20,2,0,0,0,0,0,"12,671,821"
,2/13/20,2,0,0,0,0,0,"12,671,821"
,2/14/20,2,0,0,0,0,0,"12,671,821"
,2/15/20,2,0,0,0,0,0,"12,671,821"
,2/16/20,2,0,0,0,0,0,"12,671,821"
,2/17/20,2,0,0,0,0,0,"12,671,821"
,2/18/20,2,0,0,0,0,0,"12,671,821"
,2/19/20,2,0,0,0,0,0,"12,671,821"
,2/20/20,2,0,0,0,0,0,"12,671,821"
,2/21/20,2,0,0,0,0,0,"12,671,821"
,2/22/20,2,0,0,0,0,0,"12,671,821"
,2/23/20,2,0,0,0,0,0,"12,671,821"
,2/24/20,2,0,0,0,0,0,"12,671,821"
,2/25/20,2,0,0,0,0,0,"12,671,821"
,2/26/20,2,0,0,0,0,0,"12,671,821"
,2/27/20,2,0,0,0,0,0,"12,671,821"
,2/28/20,2,0,0,0,0,0,"12,671,821"
,2/29/20,2,0,0,0,0,0,"12,671,821"
,3/1/20,3,1,0,0,0,0,"12,671,821"
,3/2/20,4,1,0,0,0,0,"12,671,821"
,3/3/20,4,0,0,0,0,0,"12,671,821"
,3/4/20,4,0,0,0,0,0,"12,671,821"
,3/5/20,5,1,0,0,0,0,"12,671,821"
,3/6/20,5,0,0,0,0,0,"12,671,821"
,3/7/20,6,1,1,0,0,0,"12,671,821"
,3/8/20,7,1,1,0,0,0,"12,671,821"
,3/9/20,7,0,0,0,0,0,"12,671,821"
,3/10/20,12,5,1,0,0,0,"12,671,821"
,3/11/20,25,13,3,0,0,0,"12,671,821"
,3/12/20,32,7,4,0,0,0,"12,671,821"
,3/13/20,46,14,6,0,0,0,"12,671,821"
,3/14/20,64,18,8,0,0,0,"12,671,821"
,3/15/20,66,2,8,0,0,0,"12,671,821"
,3/16/20,83,17,11,0,0,0,"12,671,821"
,3/17/20,161,78,21,1,1,0,"12,671,821"
,3/18/20,272,111,35,1,0,0,"12,671,821"
,3/19/20,422,150,56,4,3,1,"12,671,821"
,3/20/20,585,163,77,5,1,1,"12,671,821"
,3/21/20,753,168,98,6,1,1,"12,671,821"
,3/22/20,"1,049",296,140,9,3,1,"12,671,821"
,3/23/20,"1,285",236,172,12,3,2,"12,671,821"
,3/24/20,"1,537",252,197,16,4,2,"12,671,821"
,3/25/20,"1,865",328,228,19,3,3,"12,671,821"
,3/26/20,"2,538",673,302,26,7,3,"12,671,821"
,3/27/20,"3,024",486,348,34,8,4,"12,671,821"
,3/28/20,"3,491",467,391,47,13,6,"12,671,821"
,3/29/20,"4,596","1,105",507,66,19,8,"12,671,821"
,3/30/20,"5,056",460,539,73,7,9,"12,671,821"
,3/31/20,"5,994",938,637,99,26,12,"12,671,821"
,4/1/20,"6,980",986,731,141,42,17,"12,671,821"
,4/2/20,"7,695",715,737,163,22,20,"12,671,821"
,4/3/20,"8,904","1,209",840,210,47,25,"12,671,821"
,4/4/20,"10,357","1,453",981,244,34,28,"12,671,821"
,4/5/20,"11,259",902,952,274,30,30,"12,671,821"
,4/6/20,"12,262","1,003","1,029",307,33,33,"12,671,821"
,4/7/20,"13,553","1,291","1,080",380,73,40,"12,671,821"
,4/8/20,"15,078","1,525","1,157",462,82,46,"12,671,821"
,4/9/20,"16,422","1,344","1,247",528,66,52,"12,671,821"
,4/10/20,"17,887","1,465","1,283",597,69,55,"12,671,821"
,4/11/20,"19,180","1,293","1,260",677,80,62,"12,671,821"
,4/12/20,"20,852","1,672","1,370",720,43,64,"12,671,821"
,4/13/20,"22,025","1,173","1,395",798,78,70,"12,671,821"
,4/14/20,"23,248","1,223","1,385",868,70,70,"12,671,821"
,4/15/20,"24,593","1,345","1,359",949,81,70,"12,671,821"
,4/16/20,"25,734","1,141","1,330","1,072",123,78,"12,671,821"
,4/17/20,"27,578","1,844","1,384","1,132",60,76,"12,671,821"
,4/18/20,"29,160","1,582","1,426","1,259",127,83,"12,671,821"
,4/19/20,"30,357","1,197","1,358","1,290",31,81,"12,671,821"
,4/20/20,"31,513","1,156","1,355","1,349",59,79,"12,671,821"
,4/21/20,"33,059","1,546","1,402","1,468",119,86,"12,671,821"
,4/22/20,"35,107","2,048","1,502","1,565",97,88,"12,671,821"
,4/23/20,"36,937","1,830","1,600","1,688",123,88,"12,671,821"
,4/24/20,"39,658","2,721","1,726","1,795",107,95,"12,671,821"
,4/25/20,"41,777","2,119","1,802","1,875",80,88,"12,671,821"
,4/26/20,"43,903","2,126","1,935","1,933",58,92,"12,671,821"
,4/27/20,"45,883","1,980","2,053","1,983",50,91,"12,671,821"
,4/28/20,"48,102","2,219","2,149","2,125",142,94,"12,671,821"
,4/29/20,"50,358","2,256","2,179","2,215",90,93,"12,671,821"
,4/30/20,"52,918","2,560","2,283","2,355",140,95,"12,671,821"
,5/1/20,"56,055","3,137","2,342","2,457",102,95,"12,671,821"
,5/2/20,"58,505","2,450","2,390","2,559",102,98,"12,671,821"
,5/3/20,"61,499","2,994","2,514","2,618",59,98,"12,671,821"
,5/4/20,"63,777","2,278","2,556","2,659",41,97,"12,671,821"
,5/5/20,"65,889","2,112","2,541","2,834",175,101,"12,671,821"
,5/6/20,"68,232","2,343","2,553","2,974",140,108,"12,671,821"
,5/7/20,"70,871","2,639","2,565","3,111",137,108,"12,671,821"
,5/8/20,"73,760","2,889","2,529","3,241",130,112,"12,671,821"
,5/9/20,"76,085","2,325","2,511","3,349",108,113,"12,671,821"
,5/10/20,"77,741","1,656","2,320","3,406",57,113,"12,671,821"
,5/11/20,"79,007","1,266","2,176","3,459",53,114,"12,671,821"
,5/12/20,"83,021","4,014","2,447","3,601",142,110,"12,671,821"
,5/13/20,"84,694","1,673","2,352","3,792",191,117,"12,671,821"
,5/14/20,"87,937","3,243","2,438","3,928",136,117,"12,671,821"
,5/15/20,"90,369","2,432","2,373","4,059",131,117,"12,671,821"
,5/16/20,"92,457","2,088","2,339","4,129",70,111,"12,671,821"
,5/17/20,"94,191","1,734","2,350","4,177",48,110,"12,671,821"
,5/18/20,"96,485","2,294","2,497","4,234",57,111,"12,671,821"
,5/19/20,"98,030","1,545","2,144","4,379",145,111,"12,671,821"
,5/20/20,"100,418","2,388","2,246","4,525",146,105,"12,671,821"
,5/21/20,"102,688","2,270","2,107","4,607",82,97,"12,671,821"
,5/22/20,"105,444","2,756","2,154","4,715",108,94,"12,671,821"
,5/23/20,"107,796","2,352","2,191","4,790",75,94,"12,671,821"
,5/24/20,"110,304","2,508","2,302","4,856",66,97,"12,671,821"
,5/25/20,"112,017","1,713","2,219","4,885",29,93,"12,671,821"
,5/26/20,"113,195","1,178","2,166","4,923",38,78,"12,671,821"
,5/27/20,"114,306","1,111","1,984","5,083",160,80,"12,671,821"
,5/28/20,"115,833","1,527","1,878","5,186",103,83,"12,671,821"
,5/29/20,"117,455","1,622","1,716","5,270",84,79,"12,671,821"
,5/30/20,"118,917","1,462","1,589","5,330",60,77,"12,671,821"
,5/31/20,"120,260","1,343","1,422","5,390",60,76,"12,671,821"
,6/1/20,"121,234",974,"1,317","5,412",22,75,"12,671,821"
,6/2/20,"122,848","1,614","1,379","5,525",113,86,"12,671,821"
,6/3/20,"123,830",982,"1,361","5,621",96,77,"12,671,821"
,6/4/20,"124,759",929,"1,275","5,736",115,79,"12,671,821"
,6/5/20,"125,915","1,156","1,209","5,795",59,75,"12,671,821"
,6/6/20,"126,890",975,"1,139","5,864",69,76,"12,671,821"
,6/7/20,"127,757",867,"1,071","5,904",40,73,"12,671,821"
,6/8/20,"128,415",658,"1,026","5,924",20,73,"12,671,821"
,6/9/20,"129,212",797,909,"6,018",94,70,"12,671,821"
,6/10/20,"129,837",625,858,"6,095",77,68,"12,671,821"
,6/11/20,"130,603",766,835,"6,185",90,64,"12,671,821"
,6/12/20,"131,198",595,755,"6,260",75,66,"12,671,821"
,6/13/20,"131,871",673,712,"6,289",29,61,"12,671,821"
,6/14/20,"132,543",672,684,"6,308",19,58,"12,671,821"
,6/15/20,"133,016",473,657,"6,326",18,57,"12,671,821"
,6/16/20,"133,639",623,632,"6,398",72,54,"12,671,821"
,6/17/20,"134,185",546,621,"6,485",87,56,"12,671,821"
,6/18/20,"134,778",593,596,"6,537",52,50,"12,671,821"
,6/19/20,"135,470",692,610,"6,580",43,46,"12,671,821"
,6/20/20,"136,104",634,605,"6,625",45,48,"12,671,821"
,6/21/20,"136,762",658,603,"6,647",22,48,"12,671,821"
,6/22/20,"137,224",462,601,"6,671",24,49,"12,671,821"
,6/23/20,"137,825",601,598,"6,707",36,44,"12,671,821"
,6/24/20,"138,540",715,622,"6,770",63,41,"12,671,821"
,6/25/20,"139,434",894,665,"6,810",40,39,"12,671,821"
,6/26/20,"140,291",857,689,"6,847",37,38,"12,671,821"
,6/27/20,"141,077",786,710,"6,873",26,35,"12,671,821"
,6/28/20,"141,723",646,709,"6,888",15,34,"12,671,821"
,6/29/20,"142,461",738,748,"6,902",14,33,"12,671,821"
,6/30/20,"143,185",724,766,"6,923",21,31,"12,671,821"
,7/1/20,"144,013",828,782,"6,951",28,26,"12,671,821"
,7/2/20,"144,882",869,778,"6,987",36,25,"12,671,821"
,7/3/20,"145,750",868,780,"7,005",18,23,"12,671,821"
,7/4/20,"146,612",862,791,"7,014",9,20,"12,671,821"
,7/5/20,"147,251",639,790,"7,020",6,19,"12,671,821"
,7/6/20,"147,865",614,772,"7,026",6,18,"12,671,821"
,7/7/20,"149,574","1,709",913,"7,273",247,50,"12,671,821"
,7/8/20,"150,554",980,934,"7,309",36,51,"12,671,821"
,7/9/20,"151,572","1,018",956,"7,329",20,49,"12,671,821"
,7/10/20,"152,899","1,327","1,021","7,345",16,49,"12,671,821"
,7/11/20,"154,094","1,195","1,069","7,369",24,51,"12,671,821"
,7/12/20,"155,048",954,"1,114","7,388",19,53,"12,671,821"
,7/13/20,"155,931",883,"1,152","7,394",6,53,"12,671,821"
,7/14/20,"156,638",707,"1,009","7,419",25,21,"12,671,821"
,7/15/20,"157,825","1,187","1,039","7,427",8,17,"12,671,821"
,7/16/20,"159,082","1,257","1,073","7,452",25,18,"12,671,821"
,7/17/20,"160,509","1,427","1,087","7,465",13,17,"12,671,821"
,7/18/20,"161,785","1,276","1,099","7,483",18,16,"12,671,821"
,7/19/20,"162,750",965,"1,100","7,488",5,14,"12,671,821"
,7/20/20,"163,922","1,172","1,142","7,494",6,14,"12,671,821"
,7/21/20,"164,864",942,"1,175","7,517",23,14,"12,671,821"
,7/22/20,"166,475","1,611","1,236","7,540",23,16,"12,671,821"
,7/23/20,"168,096","1,621","1,288","7,560",20,15,"12,671,821"
,7/24/20,"169,696","1,600","1,312","7,577",17,16,"12,671,821"
,7/25/20,"171,122","1,426","1,334","7,589",12,15,"12,671,821"
Indiana,1/22/20,0,,,0,,,"6,732,219"
,1/23/20,0,0,0,0,0,0,"6,732,219"
,1/24/20,0,0,0,0,0,0,"6,732,219"
,1/25/20,0,0,0,0,0,0,"6,732,219"
,1/26/20,0,0,0,0,0,0,"6,732,219"
,1/27/20,0,0,0,0,0,0,"6,732,219"
,1/28/20,0,0,0,0,0,0,"6,732,219"
,1/29/20,0,0,0,0,0,0,"6,732,219"
,1/30/20,0,0,0,0,0,0,"6,732,219"
,1/31/20,0,0,0,0,0,0,"6,732,219"
,2/1/20,0,0,0,0,0,0,"6,732,219"
,2/2/20,0,0,0,0,0,0,"6,732,219"
,2/3/20,0,0,0,0,0,0,"6,732,219"
,2/4/20,0,0,0,0,0,0,"6,732,219"
,2/5/20,0,0,0,0,0,0,"6,732,219"
,2/6/20,0,0,0,0,0,0,"6,732,219"
,2/7/20,0,0,0,0,0,0,"6,732,219"
,2/8/20,0,0,0,0,0,0,"6,732,219"
,2/9/20,0,0,0,0,0,0,"6,732,219"
,2/10/20,0,0,0,0,0,0,"6,732,219"
,2/11/20,0,0,0,0,0,0,"6,732,219"
,2/12/20,0,0,0,0,0,0,"6,732,219"
,2/13/20,0,0,0,0,0,0,"6,732,219"
,2/14/20,0,0,0,0,0,0,"6,732,219"
,2/15/20,0,0,0,0,0,0,"6,732,219"
,2/16/20,0,0,0,0,0,0,"6,732,219"
,2/17/20,0,0,0,0,0,0,"6,732,219"
,2/18/20,0,0,0,0,0,0,"6,732,219"
,2/19/20,0,0,0,0,0,0,"6,732,219"
,2/20/20,0,0,0,0,0,0,"6,732,219"
,2/21/20,0,0,0,0,0,0,"6,732,219"
,2/22/20,0,0,0,0,0,0,"6,732,219"
,2/23/20,0,0,0,0,0,0,"6,732,219"
,2/24/20,0,0,0,0,0,0,"6,732,219"
,2/25/20,0,0,0,0,0,0,"6,732,219"
,2/26/20,0,0,0,0,0,0,"6,732,219"
,2/27/20,0,0,0,0,0,0,"6,732,219"
,2/28/20,0,0,0,0,0,0,"6,732,219"
,2/29/20,0,0,0,0,0,0,"6,732,219"
,3/1/20,0,0,0,0,0,0,"6,732,219"
,3/2/20,0,0,0,0,0,0,"6,732,219"
,3/3/20,0,0,0,0,0,0,"6,732,219"
,3/4/20,0,0,0,0,0,0,"6,732,219"
,3/5/20,0,0,0,0,0,0,"6,732,219"
,3/6/20,1,1,0,0,0,0,"6,732,219"
,3/7/20,1,0,0,0,0,0,"6,732,219"
,3/8/20,2,1,0,0,0,0,"6,732,219"
,3/9/20,3,1,0,0,0,0,"6,732,219"
,3/10/20,6,3,1,0,0,0,"6,732,219"
,3/11/20,11,5,2,0,0,0,"6,732,219"
,3/12/20,13,2,2,0,0,0,"6,732,219"
,3/13/20,13,0,2,0,0,0,"6,732,219"
,3/14/20,16,3,2,0,0,0,"6,732,219"
,3/15/20,20,4,3,0,0,0,"6,732,219"
,3/16/20,25,5,3,1,1,0,"6,732,219"
,3/17/20,30,5,3,2,1,0,"6,732,219"
,3/18/20,38,8,4,2,0,0,"6,732,219"
,3/19/20,60,22,7,2,0,0,"6,732,219"
,3/20/20,86,26,10,3,1,0,"6,732,219"
,3/21/20,128,42,16,4,1,1,"6,732,219"
,3/22/20,204,76,26,6,2,1,"6,732,219"
,3/23/20,270,66,35,7,1,1,"6,732,219"
,3/24/20,368,98,48,12,5,1,"6,732,219"
,3/25/20,477,109,63,14,2,2,"6,732,219"
,3/26/20,645,168,84,17,3,2,"6,732,219"
,3/27/20,979,334,128,25,8,3,"6,732,219"
,3/28/20,"1,233",254,158,31,6,4,"6,732,219"
,3/29/20,"1,513",280,187,32,1,4,"6,732,219"
,3/30/20,"1,786",273,217,35,3,4,"6,732,219"
,3/31/20,"2,158",372,256,49,14,5,"6,732,219"
,4/1/20,"2,564",406,298,65,16,7,"6,732,219"
,4/2/20,"3,038",474,342,78,13,9,"6,732,219"
,4/3/20,"3,437",399,351,102,24,11,"6,732,219"
,4/4/20,"3,953",516,389,116,14,12,"6,732,219"
,4/5/20,"4,411",458,414,127,11,14,"6,732,219"
,4/6/20,"4,956",545,453,143,16,15,"6,732,219"
,4/7/20,"5,510",554,479,173,30,18,"6,732,219"
,4/8/20,"5,943",433,483,203,30,20,"6,732,219"
,4/9/20,"6,351",408,473,245,42,24,"6,732,219"
,4/10/20,"6,907",556,496,300,55,28,"6,732,219"
,4/11/20,"7,435",528,497,330,30,31,"6,732,219"
,4/12/20,"7,928",493,502,343,13,31,"6,732,219"
,4/13/20,"8,359",431,486,350,7,30,"6,732,219"
,4/14/20,"8,527",168,431,387,37,31,"6,732,219"
,4/15/20,"8,960",433,431,436,49,33,"6,732,219"
,4/16/20,"9,542",582,456,477,41,33,"6,732,219"
,4/17/20,"10,154",612,464,522,45,32,"6,732,219"
,4/18/20,"10,641",487,458,545,23,31,"6,732,219"
,4/19/20,"11,211",570,469,562,17,31,"6,732,219"
,4/20/20,"11,688",477,476,577,15,32,"6,732,219"
,4/21/20,"12,097",409,510,635,58,35,"6,732,219"
,4/22/20,"12,438",341,497,666,31,33,"6,732,219"
,4/23/20,"13,039",601,500,706,40,33,"6,732,219"
,4/24/20,"13,681",642,504,741,35,31,"6,732,219"
,4/25/20,"14,399",718,537,786,45,34,"6,732,219"
,4/26/20,"15,012",613,543,813,27,36,"6,732,219"
,4/27/20,"15,961",949,610,844,31,38,"6,732,219"
,4/28/20,"16,588",627,642,901,57,38,"6,732,219"
,4/29/20,"17,182",594,678,964,63,43,"6,732,219"
,4/30/20,"17,835",653,685,"1,114",150,58,"6,732,219"
,5/1/20,"18,630",795,707,"1,175",61,62,"6,732,219"
,5/2/20,"19,295",665,699,"1,115",-60,47,"6,732,219"
,5/3/20,"19,933",638,703,"1,132",17,46,"6,732,219"
,5/4/20,"20,507",574,649,"1,151",19,44,"6,732,219"
,5/5/20,"21,033",526,635,"1,211",60,44,"6,732,219"
,5/6/20,"21,870",837,670,"1,377",166,59,"6,732,219"
,5/7/20,"22,503",633,667,"1,414",37,43,"6,732,219"
,5/8/20,"23,146",643,645,"1,447",33,39,"6,732,219"
,5/9/20,"23,732",586,634,"1,490",43,54,"6,732,219"
,5/10/20,"24,126",394,599,"1,508",18,54,"6,732,219"
,5/11/20,"24,627",501,589,"1,540",32,56,"6,732,219"
,5/12/20,"25,127",500,585,"1,578",38,52,"6,732,219"
,5/13/20,"25,473",346,515,"1,619",41,35,"6,732,219"
,5/14/20,"26,053",580,507,"1,646",27,33,"6,732,219"
,5/15/20,"26,656",603,501,"1,691",45,35,"6,732,219"
,5/16/20,"27,280",624,507,"1,741",50,36,"6,732,219"
,5/17/20,"27,778",498,522,"1,751",10,35,"6,732,219"
,5/18/20,"28,255",477,518,"1,765",14,32,"6,732,219"
,5/19/20,"28,705",450,511,"1,824",59,35,"6,732,219"
,5/20/20,"29,274",569,543,"1,864",40,35,"6,732,219"
,5/21/20,"29,936",662,555,"1,913",49,38,"6,732,219"
,5/22/20,"30,409",473,536,"1,941",28,36,"6,732,219"
,5/23/20,"30,901",492,517,"1,964",23,32,"6,732,219"
,5/24/20,"31,376",475,514,"1,976",12,32,"6,732,219"
,5/25/20,"31,715",339,494,"1,984",8,31,"6,732,219"
,5/26/20,"32,078",363,482,"2,004",20,26,"6,732,219"
,5/27/20,"32,437",359,452,"2,030",26,24,"6,732,219"
,5/28/20,"33,068",631,447,"2,068",38,22,"6,732,219"
,5/29/20,"33,558",490,450,"2,110",42,24,"6,732,219"
,5/30/20,"34,211",653,473,"2,125",15,23,"6,732,219"
,5/31/20,"34,574",363,457,"2,134",9,23,"6,732,219"
,6/1/20,"34,830",256,445,"2,143",9,23,"6,732,219"
,6/2/20,"35,237",407,451,"2,197",54,28,"6,732,219"
,6/3/20,"35,712",475,468,"2,207",10,25,"6,732,219"
,6/4/20,"36,096",384,433,"2,231",24,23,"6,732,219"
,6/5/20,"36,578",482,431,"2,258",27,21,"6,732,219"
,6/6/20,"36,997",419,398,"2,292",34,24,"6,732,219"
,6/7/20,"37,397",400,403,"2,303",11,24,"6,732,219"
,6/8/20,"37,623",226,399,"2,316",13,25,"6,732,219"
,6/9/20,"38,033",410,399,"2,339",23,20,"6,732,219"
,6/10/20,"38,337",304,375,"2,355",16,21,"6,732,219"
,6/11/20,"38,748",411,379,"2,380",25,21,"6,732,219"
,6/12/20,"39,146",398,367,"2,396",16,20,"6,732,219"
,6/13/20,"39,543",397,364,"2,413",17,17,"6,732,219"
,6/14/20,"39,909",366,359,"2,422",9,17,"6,732,219"
,6/15/20,"40,430",521,401,"2,433",11,17,"6,732,219"
,6/16/20,"40,786",356,393,"2,447",14,15,"6,732,219"
,6/17/20,"41,013",227,382,"2,475",28,17,"6,732,219"
,6/18/20,"41,438",425,384,"2,491",16,16,"6,732,219"
,6/19/20,"41,746",308,371,"2,516",25,17,"6,732,219"
,6/20/20,"42,061",315,360,"2,536",20,18,"6,732,219"
,6/21/20,"42,423",362,359,"2,540",4,17,"6,732,219"
,6/22/20,"42,633",210,315,"2,553",13,17,"6,732,219"
,6/23/20,"42,871",238,298,"2,569",16,17,"6,732,219"
,6/24/20,"43,140",269,304,"2,578",9,15,"6,732,219"
,6/25/20,"43,655",515,317,"2,586",8,14,"6,732,219"
,6/26/20,"44,140",485,342,"2,595",9,11,"6,732,219"
,6/27/20,"44,575",435,359,"2,616",21,11,"6,732,219"
,6/28/20,"44,930",355,358,"2,619",3,11,"6,732,219"
,6/29/20,"45,228",298,371,"2,624",5,10,"6,732,219"
,6/30/20,"45,594",366,389,"2,640",16,10,"6,732,219"
,7/1/20,"45,952",358,402,"2,650",10,10,"6,732,219"
,7/2/20,"46,387",435,390,"2,662",12,11,"6,732,219"
,7/3/20,"46,915",528,396,"2,681",19,12,"6,732,219"
,7/4/20,"47,432",517,408,"2,687",6,10,"6,732,219"
,7/5/20,"48,201",769,467,"2,693",6,11,"6,732,219"
,7/6/20,"48,524",323,471,"2,698",5,11,"6,732,219"
,7/7/20,"48,626",102,433,"2,717",19,11,"6,732,219"
,7/8/20,"49,063",437,444,"2,732",15,12,"6,732,219"
,7/9/20,"49,575",512,455,"2,739",7,11,"6,732,219"
,7/10/20,"50,300",725,484,"2,748",9,10,"6,732,219"
,7/11/20,"51,079",779,521,"2,756",8,10,"6,732,219"
,7/12/20,"51,612",533,487,"2,760",4,10,"6,732,219"
,7/13/20,"52,037",425,502,"2,762",2,9,"6,732,219"
,7/14/20,"52,685",648,580,"2,775",13,8,"6,732,219"
,7/15/20,"53,370",685,615,"2,785",10,8,"6,732,219"
,7/16/20,"54,080",710,644,"2,795",10,8,"6,732,219"
,7/17/20,"54,813",733,645,"2,803",8,8,"6,732,219"
,7/18/20,"55,654",841,654,"2,820",17,9,"6,732,219"
,7/19/20,"56,571",917,708,"2,822",2,9,"6,732,219"
,7/20/20,"57,206",635,738,"2,825",3,9,"6,732,219"
,7/21/20,"57,916",710,747,"2,846",21,10,"6,732,219"
,7/22/20,"58,673",757,758,"2,863",17,11,"6,732,219"
,7/23/20,"59,602",929,789,"2,880",17,12,"6,732,219"
,7/24/20,"60,598",996,826,"2,884",4,12,"6,732,219"
,7/25/20,"61,520",922,838,"2,895",11,11,"6,732,219"
Iowa,1/22/20,0,,,0,,,"3,155,070"
,1/23/20,0,0,0,0,0,0,"3,155,070"
,1/24/20,0,0,0,0,0,0,"3,155,070"
,1/25/20,0,0,0,0,0,0,"3,155,070"
,1/26/20,0,0,0,0,0,0,"3,155,070"
,1/27/20,0,0,0,0,0,0,"3,155,070"
,1/28/20,0,0,0,0,0,0,"3,155,070"
,1/29/20,0,0,0,0,0,0,"3,155,070"
,1/30/20,0,0,0,0,0,0,"3,155,070"
,1/31/20,0,0,0,0,0,0,"3,155,070"
,2/1/20,0,0,0,0,0,0,"3,155,070"
,2/2/20,0,0,0,0,0,0,"3,155,070"
,2/3/20,0,0,0,0,0,0,"3,155,070"
,2/4/20,0,0,0,0,0,0,"3,155,070"
,2/5/20,0,0,0,0,0,0,"3,155,070"
,2/6/20,0,0,0,0,0,0,"3,155,070"
,2/7/20,0,0,0,0,0,0,"3,155,070"
,2/8/20,0,0,0,0,0,0,"3,155,070"
,2/9/20,0,0,0,0,0,0,"3,155,070"
,2/10/20,0,0,0,0,0,0,"3,155,070"
,2/11/20,0,0,0,0,0,0,"3,155,070"
,2/12/20,0,0,0,0,0,0,"3,155,070"
,2/13/20,0,0,0,0,0,0,"3,155,070"
,2/14/20,0,0,0,0,0,0,"3,155,070"
,2/15/20,0,0,0,0,0,0,"3,155,070"
,2/16/20,0,0,0,0,0,0,"3,155,070"
,2/17/20,0,0,0,0,0,0,"3,155,070"
,2/18/20,0,0,0,0,0,0,"3,155,070"
,2/19/20,0,0,0,0,0,0,"3,155,070"
,2/20/20,0,0,0,0,0,0,"3,155,070"
,2/21/20,0,0,0,0,0,0,"3,155,070"
,2/22/20,0,0,0,0,0,0,"3,155,070"
,2/23/20,0,0,0,0,0,0,"3,155,070"
,2/24/20,0,0,0,0,0,0,"3,155,070"
,2/25/20,0,0,0,0,0,0,"3,155,070"
,2/26/20,0,0,0,0,0,0,"3,155,070"
,2/27/20,0,0,0,0,0,0,"3,155,070"
,2/28/20,0,0,0,0,0,0,"3,155,070"
,2/29/20,0,0,0,0,0,0,"3,155,070"
,3/1/20,0,0,0,0,0,0,"3,155,070"
,3/2/20,0,0,0,0,0,0,"3,155,070"
,3/3/20,0,0,0,0,0,0,"3,155,070"
,3/4/20,0,0,0,0,0,0,"3,155,070"
,3/5/20,0,0,0,0,0,0,"3,155,070"
,3/6/20,0,0,0,0,0,0,"3,155,070"
,3/7/20,0,0,0,0,0,0,"3,155,070"
,3/8/20,0,0,0,0,0,0,"3,155,070"
,3/9/20,3,3,0,0,0,0,"3,155,070"
,3/10/20,8,5,1,0,0,0,"3,155,070"
,3/11/20,13,5,2,0,0,0,"3,155,070"
,3/12/20,14,1,2,0,0,0,"3,155,070"
,3/13/20,17,3,2,0,0,0,"3,155,070"
,3/14/20,17,0,2,0,0,0,"3,155,070"
,3/15/20,18,1,3,0,0,0,"3,155,070"
,3/16/20,23,5,3,0,0,0,"3,155,070"
,3/17/20,23,0,2,0,0,0,"3,155,070"
,3/18/20,38,15,4,0,0,0,"3,155,070"
,3/19/20,44,6,4,0,0,0,"3,155,070"
,3/20/20,45,1,4,0,0,0,"3,155,070"
,3/21/20,69,24,7,0,0,0,"3,155,070"
,3/22/20,90,21,10,0,0,0,"3,155,070"
,3/23/20,105,15,12,0,0,0,"3,155,070"
,3/24/20,124,19,14,0,0,0,"3,155,070"
,3/25/20,146,22,15,1,1,0,"3,155,070"
,3/26/20,179,33,19,1,0,0,"3,155,070"
,3/27/20,235,56,27,3,2,0,"3,155,070"
,3/28/20,298,63,33,3,0,0,"3,155,070"
,3/29/20,336,38,35,4,1,1,"3,155,070"
,3/30/20,424,88,46,6,2,1,"3,155,070"
,3/31/20,497,73,53,7,1,1,"3,155,070"
,4/1/20,547,50,57,9,2,1,"3,155,070"
,4/2/20,614,67,62,11,2,1,"3,155,070"
,4/3/20,699,85,66,11,0,1,"3,155,070"
,4/4/20,787,88,70,14,3,2,"3,155,070"
,4/5/20,869,82,76,18,4,2,"3,155,070"
,4/6/20,946,77,75,25,7,3,"3,155,070"
,4/7/20,"1,046",100,78,25,0,3,"3,155,070"
,4/8/20,"1,145",99,85,27,2,3,"3,155,070"
,4/9/20,"1,270",125,94,29,2,3,"3,155,070"
,4/10/20,"1,388",118,98,31,2,3,"3,155,070"
,4/11/20,"1,510",122,103,34,3,3,"3,155,070"
,4/12/20,"1,587",77,103,41,7,3,"3,155,070"
,4/13/20,"1,710",123,109,41,0,2,"3,155,070"
,4/14/20,"1,899",189,122,49,8,3,"3,155,070"
,4/15/20,"1,995",96,121,53,4,4,"3,155,070"
,4/16/20,"2,141",146,124,60,7,4,"3,155,070"
,4/17/20,"2,332",191,135,64,4,5,"3,155,070"
,4/18/20,"2,513",181,143,74,10,6,"3,155,070"
,4/19/20,"2,902",389,188,75,1,5,"3,155,070"
,4/20/20,"3,159",257,207,79,4,5,"3,155,070"
,4/21/20,"3,641",482,249,83,4,5,"3,155,070"
,4/22/20,"3,748",107,250,90,7,5,"3,155,070"
,4/23/20,"3,924",176,255,96,6,5,"3,155,070"
,4/24/20,"4,445",521,302,107,11,6,"3,155,070"
,4/25/20,"5,092",647,368,112,5,5,"3,155,070"
,4/26/20,"5,476",384,368,118,6,6,"3,155,070"
,4/27/20,"5,868",392,387,127,9,7,"3,155,070"
,4/28/20,"6,376",508,391,136,9,8,"3,155,070"
,4/29/20,"6,843",467,442,148,12,8,"3,155,070"
,4/30/20,"7,145",302,460,162,14,9,"3,155,070"
,5/1/20,"7,884",739,491,170,8,9,"3,155,070"
,5/2/20,"8,643",759,507,175,5,9,"3,155,070"
