State,Date,Cumulative_Cases,Daily_Cases,Avg7_Cases,MACD_Cases,Cumulative_Deaths,Daily_Deaths,Avg7_Deaths,MACD_Deaths,Population
Massachusetts,3/29/2020,4955,698,616,381.0952381,48,4,6,3.714285714,6892503
Massachusetts,3/30/2020,5752,797,711,438.1428571,56,8,7,4.333333333,6892503
Massachusetts,3/31/2020,6620,868,780,466.7142857,89,33,11,6.761904762,6892503
Massachusetts,4/1/2020,7738,1118,843,478.9047619,122,33,15,9.19047619,6892503
Massachusetts,4/2/2020,8966,1228,936,514.1428571,154,32,18,10.66666667,6892503
Massachusetts,4/3/2020,10402,1436,1023,533.5238095,192,38,22,12.85714286,6892503
Massachusetts,4/4/2020,11736,1334,1068,515.7142857,216,24,25,14.71428571,6892503
Massachusetts,4/5/2020,12500,764,1078,489.3333333,231,15,26,15,6892503
Massachusetts,4/6/2020,13837,1337,1155,505,260,29,29,16.61904762,6892503
Massachusetts,4/7/2020,15202,1365,1226,512.4285714,356,96,38,21.04761905,6892503
Massachusetts,4/8/2020,16790,1588,1293,505.4761905,433,77,44,23.38095238,6892503
Massachusetts,4/9/2020,18941,2151,1425,538.6666667,503,70,50,26.04761905,6892503
Massachusetts,4/10/2020,20974,2033,1510,530.9047619,599,96,58,29.52380952,6892503
Massachusetts,4/11/2020,22860,1886,1589,525.3333333,686,87,67,34.38095238,6892503
Massachusetts,4/12/2020,25475,2615,1854,671.3809524,756,70,75,39.23809524,6892503
Massachusetts,4/13/2020,26867,1392,1861,618.6190476,844,88,83,43.23809524,6892503
Massachusetts,4/14/2020,28164,1297,1852,566.047619,844,0,70,30.33333333,6892503
Massachusetts,4/15/2020,29919,1755,1876,538.8095238,1108,264,96,43.95238095,6892503
Massachusetts,4/16/2020,32181,2262,1891,473.6666667,1108,0,86,34.42857143,6892503
Massachusetts,4/17/2020,34985,2804,2002,490.3333333,1245,137,92,34.38095238,6892503
Massachusetts,4/18/2020,36963,1978,2015,457.5714286,1404,159,103,38.23809524,6892503
Massachusetts,4/19/2020,38674,1711,1886,280.3333333,1706,302,136,57.04761905,6892503
Massachusetts,4/20/2020,40252,1578,1912,269.1428571,1706,0,123,44.42857143,6892503
Massachusetts,4/21/2020,41832,1580,1953,276.2380952,1961,255,160,70.85714286,6892503
Massachusetts,4/22/2020,43614,1782,1956,247.6190476,2182,221,153,54.9047619,6892503
Massachusetts,4/23/2020,46727,3113,2078,279.8571429,2360,178,179,73.95238095,6892503
Massachusetts,4/24/2020,51700,4973,2388,421.4285714,2556,196,187,74.42857143,6892503
Massachusetts,4/25/2020,54135,2435,2453,434,2730,174,189,69.28571429,6892503
Massachusetts,4/26/2020,55753,1618,2440,380.3333333,2899,169,170,42.95238095,6892503
Massachusetts,4/27/2020,57295,1542,2435,365.5714286,3003,104,185,54.38095238,6892503
Massachusetts,4/28/2020,59193,1898,2480,385.1904762,3153,150,170,36.80952381,6892503
Massachusetts,4/29/2020,61201,2008,2512,397.1904762,3405,252,175,33.47619048,6892503
Massachusetts,4/30/2020,63211,2010,2355,246.9047619,3562,157,172,26.33333333,6892503
Massachusetts,5/1/2020,65388,2177,1955,-159.952381,3716,154,166,17.57142857,6892503
Massachusetts,5/2/2020,67438,2050,1900,-222.7619048,3846,130,159,8.523809524,6892503
Massachusetts,5/3/2020,69318,1880,1938,-149.7619048,4004,158,158,3.333333333,6892503
Massachusetts,5/4/2020,70388,1070,1870,-202.4285714,4090,86,155,0.428571429,6892503
Massachusetts,5/5/2020,71654,1266,1780,-290.952381,4212,122,151,-9.380952381,6892503
Massachusetts,5/6/2020,73538,1884,1762,-315.0952381,4420,208,145,-12.71428571,6892503
Massachusetts,5/7/2020,75338,1800,1732,-323.0952381,4552,132,141,-23,6892503
Massachusetts,5/8/2020,77090,1752,1672,-333,4702,150,141,-23.61904762,6892503
Massachusetts,5/9/2020,78561,1471,1589,-391.8571429,4840,138,142,-21.61904762,6892503
Massachusetts,5/10/2020,79676,1115,1480,-472.4761905,4979,139,139,-16.85714286,6892503
Massachusetts,5/11/2020,80409,733,1432,-480.2380952,5108,129,145,-17,6892503
Massachusetts,5/12/2020,81370,961,1388,-494.7619048,5141,33,133,-18.42857143,6892503
Massachusetts,5/13/2020,82657,1287,1303,-556.1904762,5315,174,128,-21.19047619,6892503
Massachusetts,5/14/2020,84460,1803,1303,-493.8095238,5482,167,133,-15.66666667,6892503
Massachusetts,5/15/2020,85786,1326,1242,-381.1428571,5592,110,127,-17.57142857,6892503
Massachusetts,5/16/2020,87374,1588,1259,-323.8095238,5705,113,124,-17.66666667,6892503
Massachusetts,5/17/2020,88500,1126,1261,-298.3809524,5797,92,117,-21,6892503
Massachusetts,5/18/2020,89566,1066,1308,-228.7142857,5862,65,108,-28.14285714,6892503
Massachusetts,5/19/2020,90521,955,1307,-184.8095238,5938,76,114,-18.61904762,6892503
Massachusetts,5/20/2020,91654,1133,1285,-165.1428571,6066,128,107,-19.71428571,6892503
Massachusetts,5/21/2020,92860,1206,1200,-211.8571429,6148,82,95,-28.14285714,6892503
Massachusetts,5/22/2020,93796,936,1144,-208.7619048,6228,80,91,-28.61904762,6892503
Massachusetts,5/23/2020,94641,845,1038,-257.3809524,6304,76,86,-31.04761905,6892503
Massachusetts,5/24/2020,95708,1067,1030,-226.6666667,6372,68,82,-30.76190476,6892503
Massachusetts,5/25/2020,96366,658,971,-266.047619,6416,44,79,-31.76190476,6892503
Massachusetts,5/26/2020,96826,460,901,-297.6666667,6473,57,76,-31.66666667,6892503
Massachusetts,5/27/2020,97428,602,825,-312.6190476,6547,74,69,-32.28571429,6892503
Massachusetts,5/28/2020,98198,770,763,-325.5714286,6640,93,70,-29.42857143,6892503
Massachusetts,5/29/2020,98880,682,726,-311.6190476,6718,78,70,-26,6892503
Massachusetts,5/30/2020,99773,893,733,-277.0952381,6768,50,66,-25.80952381,6892503
Massachusetts,5/31/2020,100468,695,680,-310.0952381,6846,78,68,-20.9047619,6892503
Massachusetts,6/1/2020,100805,337,634,-337.2380952,7035,189,88,-3.761904762,6892503
Massachusetts,6/2/2020,101163,358,620,-322.5238095,7085,50,87,-5.571428571,6892503
Massachusetts,6/3/2020,101592,429,595,-306.6666667,7152,67,86,-1.476190476,6892503
Massachusetts,6/4/2020,102063,471,552,-286.2380952,7201,49,80,-1.857142857,6892503
Massachusetts,6/5/2020,102557,494,525,-273.6190476,7235,34,74,-4.238095238,6892503
Massachusetts,6/6/2020,103132,575,480,-270.3809524,7289,54,74,-1.428571429,6892503
Massachusetts,6/7/2020,103436,304,424,-287.2380952,7316,27,67,-5.333333333,6892503
Massachusetts,6/8/2020,103626,190,403,-266.5238095,7353,37,45,-26,6892503
Massachusetts,6/9/2020,103889,263,389,-247.5714286,7408,55,46,-24,6892503
Massachusetts,6/10/2020,104156,267,366,-229.3333333,7454,46,43,-23.0952381,6892503
Massachusetts,6/11/2020,104667,511,372,-190.2380952,7492,38,42,-22,6892503
Massachusetts,6/12/2020,105059,392,357,-179.3333333,7538,46,43,-19.38095238,6892503
Massachusetts,6/13/2020,105395,336,323,-189.0952381,7576,38,41,-19.57142857,6892503
Massachusetts,6/14/2020,105603,208,310,-161.1904762,7624,48,44,-15.61904762,6892503
Massachusetts,6/15/2020,105690,87,295,-149,7647,23,42,-16.61904762,6892503
Massachusetts,6/16/2020,105885,195,285,-146.3809524,7665,18,37,-19.76190476,6892503
Massachusetts,6/17/2020,106151,266,285,-130.3809524,7734,69,40,-16.52380952,6892503
Massachusetts,6/18/2020,106422,271,251,-140.6190476,7770,36,40,-13.80952381,6892503
Massachusetts,6/19/2020,106650,228,227,-143,7800,30,37,-14.52380952,6892503
Massachusetts,6/20/2020,106936,286,220,-121.0952381,7828,28,36,-14.47619048,6892503
Massachusetts,6/21/2020,107061,125,208,-105.952381,7858,30,33,-15.19047619,6892503
Massachusetts,6/22/2020,107210,149,217,-88,7874,16,32,-7.952380952,6892503
Massachusetts,6/23/2020,107439,229,222,-76.85714286,7890,16,32,-6.333333333,6892503
Massachusetts,6/24/2020,107611,172,209,-77.61904762,7938,48,29,-8.428571429,6892503
Massachusetts,6/25/2020,107837,226,202,-72.95238095,7963,25,28,-8.285714286,6892503
Massachusetts,6/26/2020,108070,233,203,-59.52380952,8013,50,30,-7.047619048,6892503
Massachusetts,6/27/2020,108443,373,215,-37.9047619,8041,28,30,-5.80952381,6892503
Massachusetts,6/28/2020,108667,224,229,-20.0952381,8060,19,29,-6.428571429,6892503
Massachusetts,6/29/2020,108768,101,223,-21.85714286,8095,35,32,-3.333333333,6892503
Massachusetts,6/30/2020,108882,114,206,-31.76190476,8054,-41,23,-7.761904762,6892503
Massachusetts,7/1/2020,109143,261,219,-18.47619048,8081,27,20,-9.857142857,6892503
Massachusetts,7/2/2020,109338,195,214,-8.428571429,8132,51,24,-6.476190476,6892503
Massachusetts,7/3/2020,109628,290,223,5.428571429,8149,17,19,-10.0952381,6892503
Massachusetts,7/4/2020,109838,210,199,-12.57142857,8172,23,19,-9.380952381,6892503
Massachusetts,7/5/2020,109974,136,187,-21.14285714,8183,11,18,-8.619047619,6892503
Massachusetts,7/6/2020,110137,163,196,-15.76190476,8198,15,15,-11.23809524,6892503
Massachusetts,7/7/2020,110338,201,208,-4.047619048,8213,15,23,-3.095238095,6892503
Massachusetts,7/8/2020,110602,264,208,-3.952380952,8243,30,23,-1.238095238,6892503
Massachusetts,7/9/2020,110897,295,223,9.904761905,8268,25,19,-4.714285714,6892503
Massachusetts,7/10/2020,111110,213,212,-0.380952381,8296,28,21,-2.619047619,6892503
Massachusetts,7/11/2020,111398,288,223,10.52380952,8310,14,20,-2.952380952,6892503
Massachusetts,7/12/2020,111597,199,232,16,8325,15,20,-2.238095238,6892503
Massachusetts,7/13/2020,111827,230,241,21.14285714,8330,5,19,-2.714285714,6892503
Massachusetts,7/14/2020,112130,303,256,32.61904762,8340,10,18,-3.428571429,6892503
Massachusetts,7/15/2020,112347,217,249,23.47619048,8368,28,18,-2.476190476,6892503
Massachusetts,7/16/2020,112581,234,241,15.0952381,8380,12,16,-3.857142857,6892503
Massachusetts,7/17/2020,112879,298,253,24,8402,22,15,-3.523809524,6892503
Massachusetts,7/18/2020,113238,359,263,34.66666667,8419,17,16,-2,6892503
Massachusetts,7/19/2020,113534,296,277,45.23809524,8431,12,15,-2.666666667,6892503
Massachusetts,7/20/2020,113789,255,280,40.9047619,8433,2,15,-1.095238095,6892503
Massachusetts,7/21/2020,114033,244,272,26.71428571,8450,17,16,-2.857142857,6892503
Massachusetts,7/22/2020,114320,287,282,35.47619048,8468,18,14,-4.428571429,6892503
Massachusetts,7/23/2020,114647,327,295,42.19047619,8484,16,15,-1.761904762,6892503
Massachusetts,7/24/2020,114985,338,301,45.9047619,8498,14,14,-2.619047619,6892503
Massachusetts,7/25/2020,115268,283,290,31.42857143,8510,12,13,-3.095238095,6892503
Michigan,1/22/2020,0,,,0,0,,,0,9986857
Michigan,1/23/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/24/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/25/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/26/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/27/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/28/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/29/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/30/2020,0,0,0,0,0,0,0,0,9986857
Michigan,1/31/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/1/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/2/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/3/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/4/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/5/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/6/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/7/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/8/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/9/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/10/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/11/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/12/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/13/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/14/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/15/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/16/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/17/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/18/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/19/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/20/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/21/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/22/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/23/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/24/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/25/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/26/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/27/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/28/2020,0,0,0,0,0,0,0,0,9986857
Michigan,2/29/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/1/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/2/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/3/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/4/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/5/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/6/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/7/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/8/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/9/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/10/2020,0,0,0,0,0,0,0,0,9986857
Michigan,3/11/2020,2,2,0,-0.095238095,0,0,0,0,9986857
Michigan,3/12/2020,3,1,0,-0.142857143,1,1,0,-0.047619048,9986857
Michigan,3/13/2020,24,21,3,1.857142857,1,0,0,-0.047619048,9986857
Michigan,3/14/2020,36,12,5,3.285714286,1,0,0,-0.047619048,9986857
Michigan,3/15/2020,45,9,6,3.857142857,1,0,0,-0.047619048,9986857
Michigan,3/16/2020,76,31,11,7.380952381,1,0,0,-0.047619048,9986857
Michigan,3/17/2020,90,14,13,8.714285714,1,0,0,-0.047619048,9986857
Michigan,3/18/2020,159,69,22,14.42857143,2,1,0,-0.095238095,9986857
Michigan,3/19/2020,314,155,44,29.04761905,2,0,0,-0.095238095,9986857
Michigan,3/20/2020,471,157,64,41.57142857,3,1,0,-0.142857143,9986857
Michigan,3/21/2020,625,154,84,54.23809524,6,3,1,0.714285714,9986857
Michigan,3/22/2020,1131,506,155,101.1428571,12,6,2,1.428571429,9986857
Michigan,3/23/2020,1454,323,197,127.7619048,18,6,2,1.142857143,9986857
Michigan,3/24/2020,1942,488,265,172.5238095,31,13,4,2.523809524,9986857
Michigan,3/25/2020,2468,526,330,212.4761905,51,20,7,4.571428571,9986857
Michigan,3/26/2020,3032,564,388,243.6190476,71,20,10,6.619047619,9986857
Michigan,3/27/2020,3848,816,482,298.7619048,107,36,15,9.904761905,9986857
Michigan,3/28/2020,4890,1042,609,376.1428571,130,23,18,11.80952381,9986857
Michigan,3/29/2020,5753,863,660,386.047619,157,27,21,13.52380952,9986857
Michigan,3/30/2020,6803,1050,764,440.047619,213,56,28,17.85714286,9986857
Michigan,3/31/2020,7951,1148,858,479.3809524,292,79,37,23.0952381,9986857
Michigan,4/1/2020,9717,1766,1036,573.3809524,370,78,46,28.38095238,9986857
Michigan,4/2/2020,11230,1513,1171,636.3809524,453,83,55,33.47619048,9986857
Michigan,4/3/2020,13221,1991,1339,710.5714286,518,65,59,34.38095238,9986857
Michigan,4/4/2020,14735,1514,1406,706.047619,585,67,65,37.19047619,9986857
Michigan,4/5/2020,16268,1533,1502,729.4761905,675,90,74,41.9047619,9986857
Michigan,4/6/2020,17820,1552,1574,729.047619,793,118,83,45.28571429,9986857
Michigan,4/7/2020,19644,1824,1670,738.8571429,917,124,89,45.38095238,9986857
Michigan,4/8/2020,21076,1432,1623,626.952381,1037,120,95,45.71428571,9986857
Michigan,4/9/2020,22297,1221,1581,534.1904762,1164,127,102,46.66666667,9986857
Michigan,4/10/2020,23279,982,1437,350.9047619,1371,207,122,56.85714286,9986857
Michigan,4/11/2020,24500,1221,1395,258.0952381,1487,116,129,58.47619048,9986857
Michigan,4/12/2020,25183,683,1274,128.6666667,1592,105,131,55.76190476,9986857
Michigan,4/13/2020,26622,1439,1257,58.52380952,1724,132,133,51.76190476,9986857
Michigan,4/14/2020,28042,1420,1200,-42.85714286,1899,175,140,51.04761905,9986857
Michigan,4/15/2020,29144,1102,1153,-117.2857143,2056,157,146,50.52380952,9986857
Michigan,4/16/2020,29966,822,1096,-186.5714286,2136,80,139,40.66666667,9986857
Michigan,4/17/2020,31225,1259,1135,-168.6666667,2375,239,143,35,9986857
Michigan,4/18/2020,32031,806,1076,-216.4285714,2460,85,139,28.04761905,9986857
Michigan,4/19/2020,32688,657,1072,-210.6190476,2551,91,137,23,9986857
Michigan,4/20/2020,33324,636,957,-305.9047619,2637,86,130,14.57142857,9986857
Michigan,4/21/2020,34048,724,858,-384.7142857,2746,109,121,4.142857143,9986857
Michigan,4/22/2020,35404,1356,894,-329.1904762,2987,241,133,8.380952381,9986857
Michigan,4/23/2020,36845,1441,983,-236.7619048,3157,170,146,17.23809524,9986857
Michigan,4/24/2020,38330,1485,1015,-180.6666667,3267,110,127,-3.904761905,9986857
Michigan,4/25/2020,38789,459,965,-180.4285714,3339,72,126,-5.142857143,9986857
Michigan,4/26/2020,39540,751,979,-129.1904762,3505,166,136,1.238095238,9986857
Michigan,4/27/2020,40034,494,959,-98.80952381,3598,93,137,3.428571429,9986857
Michigan,4/28/2020,41166,1132,1017,-7.857142857,3766,168,146,10.33333333,9986857
Michigan,4/29/2020,42379,1213,996,-18.42857143,3869,103,126,-8.857142857,9986857
Michigan,4/30/2020,43478,1099,948,-60.61904762,3991,122,119,-15.61904762,9986857
Michigan,5/1/2020,44524,1046,885,-126.6666667,4069,78,115,-13.47619048,9986857
Michigan,5/2/2020,45424,900,948,-48.38095238,4224,155,126,-4.333333333,9986857
Michigan,5/3/2020,46047,623,930,-63.52380952,4258,34,108,-18.95238095,9986857
Michigan,5/4/2020,46348,301,902,-37.33333333,4345,87,107,-17.80952381,9986857
Michigan,5/5/2020,46914,566,821,-77.66666667,4391,46,89,-29.66666667,9986857
Michigan,5/6/2020,47738,824,766,-119.4285714,4465,74,85,-29.71428571,9986857
Michigan,5/7/2020,48412,674,705,-173.3809524,4556,91,81,-34.23809524,9986857
Michigan,5/8/2020,49170,758,664,-190.5238095,4614,58,78,-28.61904762,9986857
Michigan,5/9/2020,49676,506,607,-233.2380952,4757,143,76,-33.38095238,9986857
Michigan,5/10/2020,50086,410,577,-251.4761905,4783,26,75,-31.28571429,9986857
Michigan,5/11/2020,50631,545,612,-212.1428571,4812,29,67,-36.57142857,9986857
Michigan,5/12/2020,51263,632,621,-198.7619048,4904,92,73,-29.76190476,9986857
Michigan,5/13/2020,51819,556,583,-198.6666667,4945,41,69,-24.23809524,9986857
Michigan,5/14/2020,53167,1348,679,-98.23809524,5019,74,66,-22.66666667,9986857
Michigan,5/15/2020,53810,643,663,-74.14285714,5058,39,63,-22.28571429,9986857
Michigan,5/16/2020,54315,505,663,-76.33333333,5114,56,51,-33.52380952,9986857
Michigan,5/17/2020,54963,648,697,-37.42857143,5124,10,49,-28.0952381,9986857
Michigan,5/18/2020,55855,892,746,-7.380952381,5148,24,48,-25.80952381,9986857
Michigan,5/19/2020,56465,610,743,14.47619048,5250,102,49,-21.66666667,9986857
Michigan,5/20/2020,57322,857,786,74.42857143,5296,46,50,-17.95238095,9986857
Michigan,5/21/2020,57988,666,689,-1.952380952,5366,70,50,-15.47619048,9986857
Michigan,5/22/2020,58543,555,676,8.428571429,5395,29,48,-15.14285714,9986857
Michigan,5/23/2020,59046,503,676,27.33333333,5460,65,49,-9.857142857,9986857
Michigan,5/24/2020,59395,349,633,-2.619047619,5466,6,49,-8.523809524,9986857
Michigan,5/25/2020,59621,226,538,-94.04761905,5479,13,47,-7,9986857
Michigan,5/26/2020,59974,353,501,-120.9047619,5506,27,37,-16.0952381,9986857
Michigan,5/27/2020,60592,618,467,-145.0952381,5574,68,40,-12.80952381,9986857
Michigan,5/28/2020,61116,524,447,-157.952381,5612,38,35,-15.28571429,9986857
Michigan,5/29/2020,61833,717,470,-133,5646,34,36,-13.14285714,9986857
Michigan,5/30/2020,62225,392,454,-143.5714286,5704,58,35,-10.0952381,9986857
Michigan,5/31/2020,62711,486,474,-127.1904762,5731,27,38,-7.142857143,9986857
Michigan,6/1/2020,62928,217,472,-113.5714286,5758,27,40,-5.047619048,9986857
Michigan,6/2/2020,63240,312,467,-103.3333333,5795,37,41,-1.428571429,9986857
Michigan,6/3/2020,63657,417,438,-125.7142857,5813,18,34,-7.333333333,9986857
Michigan,6/4/2020,63979,322,409,-105.8571429,5839,26,32,-7.047619048,9986857
Michigan,6/5/2020,64821,842,427,-97.33333333,5909,70,38,-2.523809524,9986857
Michigan,6/6/2020,64914,93,384,-120.7142857,5916,7,30,-8.19047619,9986857
Michigan,6/7/2020,64969,55,323,-153.4761905,5927,11,28,-10.23809524,9986857
Michigan,6/8/2020,65104,135,311,-129.4285714,5942,15,26,-11.80952381,9986857
Michigan,6/9/2020,65167,63,275,-139.3809524,5951,9,22,-11.38095238,9986857
Michigan,6/10/2020,65182,15,218,-156.2857143,5952,1,20,-11.23809524,9986857
Michigan,6/11/2020,65449,267,210,-145.2857143,5985,33,21,-8.476190476,9986857
Michigan,6/12/2020,65672,223,122,-217.4761905,5990,5,12,-16.33333333,9986857
Michigan,6/13/2020,65836,164,132,-191.3333333,6013,23,14,-12.33333333,9986857
Michigan,6/14/2020,66054,218,155,-162.0952381,6016,3,13,-13.19047619,9986857
Michigan,6/15/2020,66085,31,140,-167.8095238,6018,2,11,-14.66666667,9986857
Michigan,6/16/2020,66269,184,157,-142.7619048,6034,16,12,-13.14285714,9986857
Michigan,6/17/2020,66497,228,188,-93.19047619,6036,2,12,-10,9986857
Michigan,6/18/2020,66798,301,193,-77.57142857,6061,25,11,-10.38095238,9986857
Michigan,6/19/2020,67097,299,204,-46.66666667,6067,6,11,-9.047619048,9986857
Michigan,6/20/2020,67545,448,244,-9.333333333,6087,20,11,-7.238095238,9986857
Michigan,6/21/2020,67711,166,237,-1.095238095,6090,3,11,-6.095238095,9986857
Michigan,6/22/2020,67957,246,267,27.52380952,6097,7,11,-5.142857143,9986857
Michigan,6/23/2020,68197,240,275,38.95238095,6109,12,11,-3.952380952,9986857
Michigan,6/24/2020,68555,358,294,60.76190476,6114,5,11,-3.333333333,9986857
Michigan,6/25/2020,68989,434,313,74.42857143,6133,19,10,-4,9986857
Michigan,6/26/2020,69329,340,319,104.3333333,6134,1,10,-0.714285714,9986857
Michigan,6/27/2020,69679,350,305,78.0952381,6153,19,9,-2.285714286,9986857
Michigan,6/28/2020,69946,267,319,82,6157,4,10,-0.952380952,9986857
Michigan,6/29/2020,70223,277,324,80.23809524,6161,4,9,-1.428571429,9986857
Michigan,6/30/2020,70728,505,362,97.19047619,6193,32,12,0.476190476,9986857
Michigan,7/1/2020,71089,361,362,80.71428571,6198,5,12,0.285714286,9986857
Michigan,7/2/2020,71678,589,384,87.38095238,6212,14,11,0.19047619,9986857
Michigan,7/3/2020,72175,497,407,97.33333333,6215,3,12,1.285714286,9986857
Michigan,7/4/2020,72581,406,415,93.80952381,6218,3,9,-0.761904762,9986857
Michigan,7/5/2020,72941,360,428,100.047619,6218,0,9,-0.619047619,9986857
Michigan,7/6/2020,73267,326,435,93,6221,3,9,-0.666666667,9986857
Michigan,7/7/2020,73900,633,453,89.61904762,6251,30,8,-2.333333333,9986857
Michigan,7/8/2020,74551,651,495,111.4761905,6262,11,9,-1.761904762,9986857
Michigan,7/9/2020,75063,512,484,90.42857143,6271,9,8,-2,9986857
Michigan,7/10/2020,75685,622,501,92.04761905,6285,14,10,-0.380952381,9986857
Michigan,7/11/2020,76370,685,541,120.7619048,6313,28,14,3.238095238,9986857
Michigan,7/12/2020,76776,406,548,116.3333333,6314,1,14,3.333333333,9986857
Michigan,7/13/2020,77198,422,562,121.952381,6321,7,14,3.333333333,9986857
Michigan,7/14/2020,77864,666,566,105.6666667,6326,5,11,0.666666667,9986857
Michigan,7/15/2020,78913,1049,623,129.7619048,6330,4,10,-0.285714286,9986857
Michigan,7/16/2020,79839,926,682,165.3333333,6348,18,11,0.761904762,9986857
Michigan,7/17/2020,80593,754,701,164.6190476,6355,7,10,-0.523809524,9986857
Michigan,7/18/2020,81338,745,710,154.8095238,6364,9,7,-3.047619048,9986857
Michigan,7/19/2020,81868,530,727,159.2857143,6366,2,7,-2.952380952,9986857
Michigan,7/20/2020,82395,527,742,162.3809524,6373,7,7,-3.095238095,9986857
Michigan,7/21/2020,83059,664,742,154.8095238,6382,9,8,-1,9986857
Michigan,7/22/2020,83730,671,688,86.04761905,6388,6,8,-1.047619048,9986857
Michigan,7/23/2020,84431,701,656,48.71428571,6395,7,7,-1.714285714,9986857
Michigan,7/24/2020,85072,641,640,25.85714286,6400,5,6,-2.80952381,9986857
Michigan,7/25/2020,85622,550,612,-9,6400,0,5,-3.666666667,9986857
Minnesota,1/22/2020,0,,,0,0,,,0,5639632
Minnesota,1/23/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/24/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/25/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/26/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/27/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/28/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/29/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/30/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,1/31/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/1/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/2/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/3/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/4/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/5/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/6/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/7/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/8/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/9/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/10/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/11/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/12/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/13/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/14/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/15/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/16/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/17/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/18/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/19/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/20/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/21/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/22/2020,0,0,0,0,0,0,0,0,5639632
Minnesota,2/23/2020,0,0,0,0,0,0,0,0,5639632
